"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Dist_To_Shore.by.Rocks+HA_PA+Rocks+Temperature.Min","Dist_To_Shore.by.Rocks+HA_PA+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",74649.7037461741,74721.8100164298,0.02019,NA,10.73,0,8949.201,8876.647,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",74650.2422892535,74728.1441414145,0.00171,NA,11.65,0,8949.74,8882.981,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"BottomVegCover+Depth.te.Latitude+SY_PA","BottomVegCover+Depth.te.Latitude+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",74651.4006363385,74779.9512919287,0.01428,NA,19.2,0,8950.898,8934.788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA","Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",74654.0570900062,74738.502431515,0.0017,NA,12.64,0,8953.554,8893.339,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"Dist_To_River.te.Dissolved.oxygen.Min+Dist_To_Shore+TH_PA","Dist_To_River.te.Dissolved.oxygen.Min+Dist_To_Shore+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",74654.0719723037,74756.1185694966,0.00169,NA,14.91,0,8953.569,8910.955,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"BottomVegCover+Dissolved.oxygen.Min.by.SY_PA+SY_PA","BottomVegCover+Dissolved.oxygen.Min.by.SY_PA+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",74657.92006553,74729.4288066431,0.0014,NA,10.74,0,8957.417,8884.265,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.te.BottomVegCover+Rocks","Dissolved.oxygen.Min.te.BottomVegCover+Rocks","te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",74659.0998095545,74769.9710702049,0.00097,NA,16.8,0,8958.597,8924.808,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"HA_PA+Rocks+Sand+Temperature.Min.by.Sand","HA_PA+Rocks+Sand+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",74661.0306175419,74726.3399822071,0.02047,NA,9.92,0,8960.528,8881.177,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"BottomVegCover+Depth+Dist_To_Shore.te.Salinity.Min","BottomVegCover+Depth+Dist_To_Shore.te.Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",74663.2489366411,74803.4434033125,5e-04,NA,20.93,0,8962.746,8958.28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"BottomVegCover.by.Sand+Depth.te.Salinity.Min+Sand","BottomVegCover.by.Sand+Depth.te.Salinity.Min+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",74663.3349312381,74807.4376633892,0.00057,NA,21.96,0,8962.832,8962.274,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Depth.by.Sand+Salinity.Min.te.BottomVegCover+Sand","Depth.by.Sand+Salinity.Min.te.BottomVegCover+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",74666.3231932745,74812.8610346345,0.00073,NA,21.98,0,8965.82,8967.698,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"HA_PA+Sand+Temperature.Min.by.Sand","HA_PA+Sand+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",74670.3243186391,74729.1025029007,0.02047,NA,8.92,0,8969.822,8883.939,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"HA_PA+Sand+SY_PA+Temperature.Min.by.Sand","HA_PA+Sand+SY_PA+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",74671.4863228374,74736.7928714165,0.02045,NA,9.91,0,8970.984,8891.63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"HA_PA+Rocks+Sand+Temperature.Min.by.HA_PA","HA_PA+Rocks+Sand+Temperature.Min.by.HA_PA","s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",74674.1779265013,74739.4597928035,0.02145,NA,9.91,0,8973.675,8894.296,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",74678.7887983785,74789.4814090577,0.00112,NA,16.66,0,8978.286,8944.318,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"HA_PA+Sand+Temperature.Min.by.HA_PA","HA_PA+Sand+Temperature.Min.by.HA_PA","s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",74682.4466330081,74741.2009113821,0.02143,NA,8.91,0,8981.944,8896.038,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"HA_PA+Sand+SY_PA+Temperature.Min.by.HA_PA","HA_PA+Sand+SY_PA+Temperature.Min.by.HA_PA","s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",74682.5947153487,74747.8794972673,0.02143,NA,9.91,0,8982.092,8902.716,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"BottomVegCover+Depth.by.Mud+Dissolved.oxygen.Min+Mud","BottomVegCover+Depth.by.Mud+Dissolved.oxygen.Min+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud",74685.0819524102,74776.373958386,0.00169,NA,13.78,0,8984.579,8931.211,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"HA_PA+Rocks+Sand+Temperature.Min.by.Rocks","HA_PA+Rocks+Sand+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",74687.9913487818,74740.5999218522,0.02058,NA,7.97,0,8987.489,8895.437,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Seagrass_PA","Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Seagrass_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",74692.625583535,74790.326901451,0.00112,NA,14.66,0,8992.123,8945.164,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+Seagrass_PA+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+Seagrass_PA+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Seagrass_PA + SY_PA",74692.7497316825,74766.4126154341,0.00164,NA,10.76,0,8992.247,8921.249,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"Dissolved.oxygen.Min.by.Mud+Mud+Seagrass_PA+SY_PA","Dissolved.oxygen.Min.by.Mud+Mud+Seagrass_PA+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA + SY_PA",74695.4531726893,74760.7746415829,0.00113,NA,9.96,0,8994.95,8915.611,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"Depth+Dissolved.oxygen.Min+Dist_To_Shore.te.Temperature.Min","Depth+Dissolved.oxygen.Min+Dist_To_Shore.te.Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",74695.9025474616,74819.1828587724,0.00151,NA,17.84,0,8995.4,8974.02,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dissolved.oxygen.Min+Sand","Depth.te.BottomVegCover+Dissolved.oxygen.Min+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",74698.2032454736,74828.6018976522,0.00168,NA,19.73,0,8997.7,8983.439,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",74700.0340675907,74778.5500936255,0.0017,NA,11.85,0,8999.531,8933.387,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"Dist_To_Shore+HA_PA+Rocks+Temperature.Min","Dist_To_Shore+HA_PA+Rocks+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Rocks",74700.2255044815,74758.6447567207,0.02063,NA,8.7,0,8999.723,8913.481,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",74700.4535462558,74772.3094499348,0.0017,NA,10.82,0,8999.951,8927.146,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"Dist_To_Shore+HA_PA+Temperature.Min","Dist_To_Shore+HA_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA",74703.803540185,74755.6870712652,0.02064,NA,7.7,0,9003.301,8910.524,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore+HA_PA+SY_PA+Temperature.Min","Dist_To_Shore+HA_PA+SY_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + SY_PA",74704.5842843671,74762.9789202584,0.02063,NA,8.71,0,9004.082,8917.816,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"Depth.by.SY_PA+Primary.productivity.Max.te.BottomVegCover+SY_PA","Depth.by.SY_PA+Primary.productivity.Max.te.BottomVegCover+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",74705.1233794945,74837.1756403165,0.00804,NA,18.93,0,9004.621,8992.012,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+Sand","Depth.te.Temperature.Min+Dissolved.oxygen.Min+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",74711.038663544,74841.2393008202,0.00149,NA,19.74,0,9010.536,8996.076,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.SY_PA+Dissolved.oxygen.Min+Mud+SY_PA","BottomVegCover.by.SY_PA+Dissolved.oxygen.Min+Mud+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",74711.5694486201,74788.536051545,0.00173,NA,11.67,0,9011.067,8943.373,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min","Depth.te.Temperature.Min+Dissolved.oxygen.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",74713.5183880347,74837.2028712657,0.00149,NA,18.74,0,9013.016,8992.04,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Depth.te.Latitude+Mud","BottomVegCover.by.Mud+Depth.te.Latitude+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",74714.3269629207,74863.0617172385,0.01386,NA,22.3,0,9013.824,9017.898,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.te.Temperature.Min+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_River.te.Temperature.Min+Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",74719.1082790588,74835.630937625,0.0013,NA,17.39,0,9018.606,8990.468,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+Rocks+Seagrass_PA","Dissolved.oxygen.Min+Dist_To_Shore+Rocks+Seagrass_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",74726.2846848548,74785.0708094622,0.0017,NA,8.94,0,9025.782,8939.907,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+Seagrass_PA","Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",74729.0237626597,74794.3899277619,0.0017,NA,9.94,0,9028.521,8949.227,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"Depth.te.BottomVegCover+Dissolved.oxygen.Min","Depth.te.BottomVegCover+Dissolved.oxygen.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",74729.7815621211,74853.6685780579,0.00167,NA,18.74,0,9029.279,9008.505,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Salinity.Min+Dist_To_Shore","BottomVegCover+Depth.te.Salinity.Min+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",74729.9856219211,74867.4602697069,6e-04,NA,20.86,0,9029.483,9022.297,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",74731.0586476792,74830.0210491354,0.00149,NA,14.99,0,9030.556,8984.858,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"Depth.by.TH_PA+Dist_To_River.te.Dissolved.oxygen.Min+TH_PA","Depth.by.TH_PA+Dist_To_River.te.Dissolved.oxygen.Min+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",74733.5917653826,74865.4469533184,0.00152,NA,19.47,0,9033.089,9020.284,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"Depth.te.Dissolved.oxygen.Min+Sand+Temperature.Min.by.Sand","Depth.te.Dissolved.oxygen.Min+Sand+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",74733.9129010446,74878.2359331199,0.00125,NA,21.84,0,9033.41,9033.073,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"Depth.by.Mud+Dissolved.oxygen.Min+Mud+Temperature.Min.by.Mud","Depth.by.Mud+Dissolved.oxygen.Min+Mud+Temperature.Min.by.Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",74739.5068301049,74850.2202391601,0.0015,NA,16.68,0,9039.004,9005.057,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_River.by.TH_PA+Mud+TH_PA","Dissolved.oxygen.Min.by.Mud+Dist_To_River.by.TH_PA+Mud+TH_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",74740.4715039348,74825.704147547,0.00111,NA,12.87,0,9039.969,8980.541,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max.by.SY_PA+SY_PA","Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max.by.SY_PA+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",74740.652832626,74881.86119883,0.00478,NA,20.79,0,9040.15,9036.698,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Sand+Mud+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Sand+Mud+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",74741.0401193025,74835.0950731504,0.00147,NA,14.11,0,9040.537,8989.932,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+Mud","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",74741.5979790899,74850.1278828991,0.00148,NA,16.31,0,9041.095,9004.965,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",74746.2465472822,74824.350932652,0.00171,NA,11.73,0,9045.744,8979.188,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"HA_PA+Rocks+Sand+Temperature.Min","HA_PA+Rocks+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",74748.7669290622,74794.3524549946,0.02055,NA,6.97,0,9048.264,8949.189,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Sand+Rocks+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Sand+Rocks+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",74755.7081398978,74848.8887383065,0.00147,NA,14.02,0,9055.205,9003.725,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
"HA_PA+Sand+Temperature.Min","HA_PA+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Sand",74757.4655076645,74796.5201552701,0.02055,NA,5.97,0,9056.963,8951.357,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"HA_PA+Sand+SY_PA+Temperature.Min","HA_PA+Sand+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",74758.4172398889,74804.0028147198,0.02053,NA,6.97,0,9057.914,8958.839,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"BottomVegCover.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Sand","BottomVegCover.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Sand","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",74758.691452193,74856.6370396018,0.00113,NA,14.9,0,9058.189,9011.474,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Mud+Primary.productivity.Max.by.Mud","Dist_To_Shore.te.BottomVegCover+Mud+Primary.productivity.Max.by.Mud","s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",74761.7810441928,74909.0232194064,0.00616,NA,21.48,0,9061.278,9063.86,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Mud+Temperature.Min","Depth.te.Dissolved.oxygen.Min+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",74769.5738597168,74890.249208667,0.00127,NA,18.48,0,9069.071,9045.086,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+SY_PA+Temperature.Min","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",74770.4148939269,74875.623930871,0.00138,NA,15.45,0,9069.912,9030.461,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover.te.Latitude+Depth+SY_PA","BottomVegCover.te.Latitude+Depth+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",74771.5472921393,74896.5639147495,0.01468,NA,18.44,0,9071.045,9051.401,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_River+Mud+TH_PA","Dissolved.oxygen.Min.by.Mud+Dist_To_River+Mud+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",74772.345435959,74850.6828111734,0.00111,NA,11.86,0,9071.843,9005.519,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"BottomVegCover+Depth.te.Latitude+Mud","BottomVegCover+Depth.te.Latitude+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",74772.6489459852,74901.7903795837,0.01381,NA,19.33,0,9072.146,9056.627,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"Depth.by.Mud+Mud+Salinity.Min.te.BottomVegCover","Depth.by.Mud+Mud+Salinity.Min.te.BottomVegCover","s(Depth, by = Mud, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",74773.3745699615,74923.3143895704,0.00073,NA,22.68,0,9072.872,9078.151,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore+Temperature.Min","Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",74773.4562988601,74858.3534308365,0.0015,NA,12.92,0,9072.954,9013.19,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud","BottomVegCover.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",74775.2354146579,74866.6561434466,0.00113,NA,13.91,0,9074.733,9021.493,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
