"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Depth.by.TH_PA+Dissolved.oxygen.Min.by.TH_PA+Dist_To_Shore+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min.by.TH_PA+Dist_To_Shore+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",4.00235432607728,17.0739916374307,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_Shore.te.Latitude+Mud","Dist_To_Shore.te.Latitude+Mud","te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607728,17.0739916374308,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Depth.by.HA_PA+Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","Depth.by.HA_PA+Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = HA_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",4.00235432607728,17.0739916374308,0,NA,7,5,2.002,8.537,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_River+Dist_To_Shore+HA_PA+Temperature.Min.by.HA_PA","Dist_To_River+Dist_To_Shore+HA_PA+Temperature.Min.by.HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",4.00235432607728,17.0739916374308,0,NA,6,4,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_River+Dist_To_Shore.by.SY_PA+SY_PA","Dist_To_River+Dist_To_Shore.by.SY_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607729,17.0739916374308,0,NA,5,3,2.002,8.537,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"BottomVegCover.te.Latitude+Depth+SY_PA","BottomVegCover.te.Latitude+Depth+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607729,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"BottomVegCover.te.Latitude+Depth+Mud","BottomVegCover.te.Latitude+Depth+Mud","s(Depth, k = 4, bs = ""ts"") + te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607729,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+Latitude+SY_PA","Dist_To_Shore.by.SY_PA+Latitude+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607729,17.0739916374308,0,NA,5,3,2.002,8.537,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Depth+Dist_To_Shore+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Depth+Dist_To_Shore+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",4.00235432607729,17.0739916374308,0,NA,6,4,2.002,8.537,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"BottomVegCover+Dist_To_Shore+Sand+Temperature.Min.by.Sand","BottomVegCover+Dist_To_Shore+Sand+Temperature.Min.by.Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607729,17.0739916374308,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore+Sand+Temperature.Min.by.Sand","Dist_To_River+Dist_To_Shore+Sand+Temperature.Min.by.Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607729,17.0739916374308,0,NA,6,4,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.SY_PA+Dist_To_Shore.by.SY_PA+SY_PA","BottomVegCover.by.SY_PA+Dist_To_Shore.by.SY_PA+SY_PA","s(BottomVegCover, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607729,17.0739916374308,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.BottomVegCover+Rocks","Depth+Dissolved.oxygen.Min.te.BottomVegCover+Rocks","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.0023543260773,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Depth+Primary.productivity.Max.te.BottomVegCover+SY_PA","Depth+Primary.productivity.Max.te.BottomVegCover+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.0023543260773,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.BottomVegCover+Mud","Depth+Dissolved.oxygen.Min.te.BottomVegCover+Mud","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.0023543260773,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"Depth+Primary.productivity.Max.te.BottomVegCover+Sand","Depth+Primary.productivity.Max.te.BottomVegCover+Sand","s(Depth, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.0023543260773,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+Temperature.Min","Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",4.0023543260773,17.0739916374308,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"Depth.by.Rocks+Dist_To_Shore+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Dist_To_Shore+Rocks+Temperature.Min.by.Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",4.0023543260773,17.0739916374308,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.BottomVegCover+SY_PA","Depth+Dissolved.oxygen.Min.te.BottomVegCover+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607731,17.0739916374308,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dist_To_Shore.te.BottomVegCover+Mud","Depth+Dist_To_Shore.te.BottomVegCover+Mud","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607731,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude+Mud","BottomVegCover+Depth.te.Latitude+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607731,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore+SY_PA+Temperature.Min","Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore+SY_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607731,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.BottomVegCover+Sand","Depth+Dissolved.oxygen.Min.te.BottomVegCover+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607731,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",4.00235432607731,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"Depth+Dist_To_Shore.te.BottomVegCover+SY_PA","Depth+Dist_To_Shore.te.BottomVegCover+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607731,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dist_To_River.by.SY_PA+Dist_To_Shore.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+Dist_To_Shore.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607731,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth+Dist_To_Shore.te.BottomVegCover+Sand","Depth+Dist_To_Shore.te.BottomVegCover+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607731,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore+Mud+Temperature.Min.by.Mud","Depth+Dist_To_Shore+Mud+Temperature.Min.by.Mud","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",4.00235432607731,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud","Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Depth.by.HA_PA+Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA","Depth.by.HA_PA+Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = HA_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.Sand+Dist_To_Shore+Sand+Temperature.Min.by.Sand","BottomVegCover.by.Sand+Dist_To_Shore+Sand+Temperature.Min.by.Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","Dist_To_River.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA+Temperature.Min.by.HA_PA","Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA+Temperature.Min.by.HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Depth.by.Sand+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand","Depth.by.Sand+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth+Primary.productivity.Max.te.BottomVegCover+Rocks","Depth+Primary.productivity.Max.te.BottomVegCover+Rocks","s(Depth, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607732,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"Depth+Dist_To_Shore+HA_PA+Temperature.Min.by.HA_PA","Depth+Dist_To_Shore+HA_PA+Temperature.Min.by.HA_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",4.00235432607732,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_Shore.by.SY_PA+SY_PA","Depth+Dist_To_Shore.by.SY_PA+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607732,17.0739916374309,0,NA,5,3,2.002,8.537,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.te.Latitude+Sand","Depth.te.Latitude+Sand","te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607732,17.0739916374309,0,NA,3,1,2.002,8.537,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+Latitude.by.SY_PA+SY_PA","Dist_To_Shore.by.SY_PA+Latitude.by.SY_PA+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607732,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"BottomVegCover+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","BottomVegCover+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607732,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Dissolved.oxygen.Min+Dist_To_Shore+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min+Dist_To_Shore+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",4.00235432607732,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"Depth.by.Seagrass_PA+Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore+Seagrass_PA","Depth.by.Seagrass_PA+Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",4.00235432607732,17.0739916374309,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","Dist_To_River+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607733,17.0739916374309,0,NA,6,4,2.002,8.537,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Depth+Mud+Primary.productivity.Max.te.BottomVegCover","Depth+Mud+Primary.productivity.Max.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607733,17.0739916374309,0,NA,4,2,2.002,8.537,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Depth+Dist_To_Shore+Sand+Temperature.Min.by.Sand","Depth+Dist_To_Shore+Sand+Temperature.Min.by.Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607733,17.073991637431,0,NA,6,4,2.002,8.537,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore+Sand+Temperature.Min.by.Sand","Dist_To_River.by.Sand+Dist_To_Shore+Sand+Temperature.Min.by.Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607733,17.073991637431,0,NA,7,5,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Latitude+SY_PA","BottomVegCover+Dist_To_Shore.te.Latitude+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607733,17.073991637431,0,NA,4,2,2.002,8.537,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"BottomVegCover.by.SY_PA+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","BottomVegCover.by.SY_PA+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607734,17.073991637431,0,NA,7,5,2.002,8.537,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Dissolved.oxygen.Min+Dist_To_Shore+SY_PA+Temperature.Min.by.SY_PA","Dissolved.oxygen.Min+Dist_To_Shore+SY_PA+Temperature.Min.by.SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607734,17.073991637431,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+Temperature.Min","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",4.00235432607734,17.073991637431,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"Depth+Salinity.Min.te.BottomVegCover+Sand","Depth+Salinity.Min.te.BottomVegCover+Sand","s(Depth, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607734,17.073991637431,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore+Seagrass_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",4.00235432607734,17.073991637431,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_Shore+SY_PA+Temperature.Min.by.SY_PA","Depth.by.SY_PA+Dist_To_Shore+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607734,17.073991637431,0,NA,7,5,2.002,8.537,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover+Depth.te.Latitude+Sand","BottomVegCover+Depth.te.Latitude+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607735,17.073991637431,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude.by.Rocks+Rocks","Dist_To_Shore.te.BottomVegCover+Latitude.by.Rocks+Rocks","s(Latitude, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607735,17.073991637431,0,NA,5,3,2.002,8.537,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",4.00235432607735,17.073991637431,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth.te.BottomVegCover+SY_PA","Depth.te.BottomVegCover+SY_PA","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607735,17.073991637431,0,NA,3,1,2.002,8.537,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand+Temperature.Min","Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand",4.00235432607735,17.073991637431,0,NA,6,4,2.002,8.537,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.TH_PA+TH_PA","Dist_To_Shore.by.TH_PA+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",4.00235432607735,17.073991637431,0,NA,4,2,2.002,8.537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_River.by.SY_PA+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","Dist_To_River.by.SY_PA+Dist_To_Shore.by.SY_PA+Latitude+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",4.00235432607735,17.073991637431,0,NA,7,5,2.002,8.537,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Dist_To_Shore.te.BottomVegCover+Latitude.by.Mud+Mud","Dist_To_Shore.te.BottomVegCover+Latitude.by.Mud+Mud","s(Latitude, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607735,17.0739916374311,0,NA,5,3,2.002,8.537,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
