"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.te.BottomVegCover+Dist_To_Shore+Salinity.Min","Depth.te.BottomVegCover+Dist_To_Shore+Salinity.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2647.66832052909,2731.93607819393,0.00961,NA,9.17,0,58.224,69.773,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Rocks+ST_Oysters+Temperature.Min.by.Rocks","BottomVegCover.by.Rocks+Rocks+ST_Oysters+Temperature.Min.by.Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",2647.74178042259,2718.50541765659,0.01048,NA,10.01,2,58.298,56.342,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"Dist_To_Shore+Seagrass_PA+ST_Oysters+Temperature.Min.by.Seagrass_PA","Dist_To_Shore+Seagrass_PA+ST_Oysters+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2647.76461072209,2725.52077866935,0.00896,NA,9.08,0,58.321,63.357,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",2647.80144842386,2726.28666260292,0.00959,NA,10.48,1,58.358,64.123,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Rocks+Sand+Temperature.Min.by.Rocks","BottomVegCover.by.Rocks+Rocks+Sand+Temperature.Min.by.Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",2647.8040340787,2718.50832441789,0.01049,NA,10,2,58.36,56.345,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore+Rocks+Seagrass_PA+Temperature.Min","Dist_To_Shore+Rocks+Seagrass_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2647.80665737238,2703.2791420204,0.00972,NA,6.73,0,58.363,41.116,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dist_To_Shore+Sand+Seagrass_PA+Temperature.Min","Dist_To_Shore+Sand+Seagrass_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2647.8120175447,2703.28663769102,0.00973,NA,6.73,0,58.368,41.123,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Mud+Primary.productivity.Max+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Mud+Primary.productivity.Max+Seagrass_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",2647.88324533435,2699.38234146845,0.0066,NA,6.19,0,58.439,37.219,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Latitude+Seagrass_PA+ST_Oysters","Latitude+Seagrass_PA+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2647.99682233298,2695.42968675383,0.01155,NA,5.79,0,58.553,33.266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"Latitude+Sand+Seagrass_PA","Latitude+Sand+Seagrass_PA","s(Latitude, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2648.00916848265,2695.44553864647,0.01156,NA,5.79,0,58.565,33.282,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"Dist_To_Shore+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2648.01994497542,2725.79175791131,0.00898,NA,9.08,0,58.576,63.628,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Latitude.by.Sand+Sand+Seagrass_PA","Latitude.by.Sand+Sand+Seagrass_PA","s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2648.02440438847,2695.57538520479,0.0115,NA,6.74,1,58.581,33.412,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"BottomVegCover+Depth.te.Salinity.Min+Mud","BottomVegCover+Depth.te.Salinity.Min+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",2648.05052265946,2752.79451136884,0.00738,NA,11.91,0,58.607,90.631,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_Shore.te.BottomVegCover+ST_Mangroves","Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_Shore.te.BottomVegCover+ST_Mangroves","s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",2648.0626814628,2742.15264756716,0.01027,NA,10.56,0,58.619,79.989,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_Shore+Rocks+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore+Rocks+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2648.06537152971,2725.84489409379,0.00896,NA,9.09,0,58.622,63.682,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore","BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"")",2648.07337732335,2694.83576120665,0.01063,NA,5.38,0,58.63,32.672,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dissolved.oxygen.Min+Dist_To_Shore","BottomVegCover+Depth+Dissolved.oxygen.Min+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"")",2648.07435781937,2694.84073361387,0.01063,NA,6.38,1,58.631,32.677,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore","BottomVegCover+Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"")",2648.07464339222,2694.84210267431,0.01063,NA,6.38,1,58.631,32.679,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","Dist_To_River.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2648.07541173843,2741.39166677695,0.01099,NA,10.08,0,58.632,79.228,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Latitude+Rocks+Seagrass_PA","Latitude+Rocks+Seagrass_PA","s(Latitude, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2648.08319047175,2695.51685321806,0.01155,NA,5.79,0,58.639,33.354,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max+Sand","BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Sand",2648.1408927494,2729.57353173397,0.0108,NA,9.06,0,58.697,67.41,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2648.19872836189,2703.6745338887,0.00971,NA,7.73,1,58.755,41.511,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Sand","Dissolved.oxygen.Min.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2648.23355609658,2718.47961035069,0.01053,NA,8.75,0,58.79,56.316,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Dist_To_River+Primary.productivity.Max","BottomVegCover+Dist_To_Shore.te.Dist_To_River+Primary.productivity.Max","s(BottomVegCover, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",2648.30372225539,2726.9986146384,0.01101,NA,8.56,0,58.86,64.835,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",2648.4831924269,2717.85365465163,0.01025,NA,8.89,1,59.039,55.69,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Depth+Dist_To_River+Salinity.Min.te.BottomVegCover","Depth+Dist_To_River+Salinity.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2648.50072083128,2766.89027807126,0.01133,NA,13.34,0,59.057,104.727,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Sand+Dist_To_Shore.te.Primary.productivity.Max+Sand","BottomVegCover.by.Sand+Dist_To_Shore.te.Primary.productivity.Max+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Sand",2648.52172082766,2728.80414044243,0.0107,NA,9.91,1,59.078,66.641,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2648.52214940472,2726.34415012628,0.00894,NA,10.1,1,59.078,64.181,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max+ST_Oysters","Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max+ST_Oysters","s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2648.54334243054,2739.48653415735,0.01039,NA,9.85,0,59.1,77.323,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover+Dist_To_Shore+Salinity.Min","BottomVegCover+Dist_To_Shore+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2648.62311292482,2703.71858582975,0.00975,NA,6.28,0,59.179,41.555,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore+Salinity.Min","BottomVegCover+Depth+Dist_To_Shore+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2648.62561645137,2703.72309107411,0.00975,NA,7.28,1,59.182,41.56,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max+Rocks","Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max+Rocks","s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2648.65009722063,2739.66475381996,0.01039,NA,9.85,0,59.206,77.501,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",2648.71915275347,2725.76275077314,0.01024,NA,8.85,0,59.275,63.599,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover+Dist_To_Shore.te.Salinity.Min+ST_Oysters","BottomVegCover+Dist_To_Shore.te.Salinity.Min+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2648.76784598685,2736.6625354776,0.00903,NA,9.83,0,59.324,74.499,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth+Mud+Salinity.Min.te.BottomVegCover","Depth+Mud+Salinity.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",2648.84323370235,2755.76126870738,0.01126,NA,12.31,0,59.399,93.598,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max","BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",2648.88044665175,2722.59830721702,0.01074,NA,8.09,0,59.437,60.435,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.te.Primary.productivity.Max","BottomVegCover+Depth+Dist_To_Shore.te.Primary.productivity.Max","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",2648.8816067146,2722.61025127754,0.01074,NA,9.09,1,59.438,60.447,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max","BottomVegCover+Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",2648.88473400646,2722.63225529784,0.01074,NA,9.09,1,59.441,60.469,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Latitude.by.Seagrass_PA+Sand+Seagrass_PA","Latitude.by.Seagrass_PA+Sand+Seagrass_PA","s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2648.90180508945,2714.19365164728,0.01066,NA,7.76,0,59.458,52.03,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max.by.Rocks+Rocks","Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max.by.Rocks+Rocks","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2648.92229054104,2739.95952508922,0.01039,NA,10.85,1,59.478,77.796,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.ST_Oysters+Seagrass_PA+ST_Oysters+Temperature.Min","Dist_To_Shore.by.ST_Oysters+Seagrass_PA+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2648.92550867964,2707.51226896589,0.00973,NA,7.73,1,59.482,45.349,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Latitude.by.Seagrass_PA+Seagrass_PA+ST_Oysters","Latitude.by.Seagrass_PA+Seagrass_PA+ST_Oysters","s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2648.93523717493,2714.18056285002,0.01066,NA,7.75,0,59.491,52.017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"BottomVegCover+Dist_To_Shore.te.Salinity.Min+Rocks","BottomVegCover+Dist_To_Shore.te.Salinity.Min+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2648.95360859985,2736.92937958202,0.00902,NA,9.84,0,59.51,74.766,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"Latitude.by.Seagrass_PA+Rocks+Seagrass_PA","Latitude.by.Seagrass_PA+Rocks+Seagrass_PA","s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2648.9801478974,2714.2382059492,0.01065,NA,7.75,0,59.536,52.075,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Depth.by.TH_PA+Mud+Temperature.Min+TH_PA","Depth.by.TH_PA+Mud+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",2649.04339861097,2726.45293327403,0.00965,NA,9.52,0,59.6,64.29,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"BottomVegCover.by.ST_Oysters+Sand+ST_Oysters+Temperature.Min.by.Sand","BottomVegCover.by.ST_Oysters+Sand+ST_Oysters+Temperature.Min.by.Sand","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2649.05853208023,2723.92923754483,0.01056,NA,10.01,1,59.615,61.766,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.ST_Oysters+Seagrass_PA+ST_Oysters+Temperature.Min.by.Seagrass_PA","Dist_To_Shore.by.ST_Oysters+Seagrass_PA+ST_Oysters+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2649.12462215707,2729.52681521166,0.00894,NA,10.09,1,59.681,67.364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2649.14893692161,2708.69185509217,0.00976,NA,7.73,0,59.705,46.529,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","Depth.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2649.18062878294,2744.55045525161,0.01048,NA,10.18,0,59.737,82.387,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore+Sand","BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Sand",2649.22161686851,2703.8344849623,0.01063,NA,6.36,0,59.778,41.671,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Sand+ST_Oysters+Temperature.Min.by.Sand","BottomVegCover+Sand+ST_Oysters+Temperature.Min.by.Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2649.24108266673,2724.14051036835,0.01059,NA,9,0,59.797,61.977,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_Shore+Seagrass_PA+ST_Oysters+Temperature.Min.by.ST_Oysters","Dist_To_Shore+Seagrass_PA+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2649.25743919643,2710.08927853826,0.00966,NA,7.72,0,59.814,47.926,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Depth.te.BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max","Depth.te.BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",2649.26179986786,2752.54788556082,0.01052,NA,11.08,0,59.818,90.385,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2649.29661570278,2731.58430881877,0.00899,NA,10.09,0,59.853,69.421,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"BottomVegCover+Depth+Salinity.Min.by.Sand+Sand","BottomVegCover+Depth+Salinity.Min.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2649.30735148433,2731.12450659635,0.00872,NA,9.96,0,59.864,68.961,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_Shore.by.SY_PA+Latitude.by.SY_PA+SY_PA","Depth.by.SY_PA+Dist_To_Shore.by.SY_PA+Latitude.by.SY_PA+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",2649.30899884305,2747.14725869656,0.0098,NA,12.64,1,59.865,84.984,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"BottomVegCover+Rocks+Sand+Temperature.Min.by.Sand","BottomVegCover+Rocks+Sand+Temperature.Min.by.Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",2649.41028319329,2724.3729091777,0.01059,NA,9,0,59.966,62.21,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.Sand+Rocks+Sand+Temperature.Min.by.Rocks","BottomVegCover.by.Sand+Rocks+Sand+Temperature.Min.by.Rocks","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",2649.50080211078,2724.4307722621,0.01045,NA,9.98,1,60.057,62.267,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_Shore+Latitude.by.SY_PA+SY_PA","Depth.by.SY_PA+Dist_To_Shore+Latitude.by.SY_PA+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",2649.72396083396,2746.72919721052,0.00991,NA,11.49,0,60.28,84.566,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
