"","Reference","Date","Region","Quadrat","month","year","Latitude","Longitude","Latitude_Actual","Longitude_Actual","Depth_m","Secchi_m","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Seagrass_Landscape","Thalassia testudinum","Syringodium filiforme","Halodule wrightii","Halophila decipens","Halophila engelmanni","Ruppia maritima","Acanthophora spicifera","Caulerpa verticillata","Halimeda incrassata","Penicillus capitatus","Sargassum","Udotea flabellum","Mean_Seagrass_Canopy_Height_cm","Mean_Macroalgae_Canopy_Height_cm","Thalassia_testudinum_CH","Syringodium_filiforme_CH","Halodule_wrighti_CH","Dist_To_River","Dist_To_Shore","Chlorophyll.Max","Chlorophyll.Mean","Chlorophyll.Min","Current.Velocity.Max","Current.Velocity.Mean","Current.Velocity.Min","Dissolved.oxygen.Max","Dissolved.oxygen.Mean","Dissolved.oxygen.Min","Light.bottom.Max","Light.bottom.Mean","Light.bottom.Min","Nitrate.Max","Nitrate.Mean","Nitrate.Min","Phosphate.Max","Phosphate.Mean","Phosphate.Min","Primary.productivity.Max","Primary.productivity.Mean","Primary.productivity.Min","Salinity.Max","Salinity.Mean","Salinity.Min","Temperature.Max","Temperature.Mean","Temperature.Min","Diffuse.attenuation.Max","Diffuse.attenuation.Mean","Diffuse.attenuation.Min","Par.Max","Par.Mean","pH","Gravel_Percent","Mud_Percent","Rock_Percent","Sand_Percent"
"98","7/9/2019_Saint Joe Bay_SJB06_1","7/9/2019","Saint Joe Bay",1,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,100,50,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,16,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"99","7/9/2019_Saint Joe Bay_SJB06_4","7/9/2019","Saint Joe Bay",4,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,100,95,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,16,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"100","7/9/2019_Saint Joe Bay_SJB06_5","7/9/2019","Saint Joe Bay",5,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,100,99,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,14,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"101","7/9/2019_Saint Joe Bay_SJB06_6","7/9/2019","Saint Joe Bay",6,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,100,80,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2.5,0,0,0,15,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"102","7/9/2019_Saint Joe Bay_SJB06_2","7/9/2019","Saint Joe Bay",2,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,99,95,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,20,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"103","7/9/2019_Saint Joe Bay_SJB06_7","7/9/2019","Saint Joe Bay",7,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,95,100,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,20,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"104","7/9/2019_Saint Joe Bay_SJB06_8","7/9/2019","Saint Joe Bay",8,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,0,100,90,95,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2.5,0,0,0,15,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"105","7/9/2019_Saint Joe Bay_SJB06_3","7/9/2019","Saint Joe Bay",3,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,30,100,95,95,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,0,12,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"106","7/9/2019_Saint Joe Bay_SJB06_9","7/9/2019","Saint Joe Bay",9,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,30,100,90,90,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,10,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"107","7/9/2019_Saint Joe Bay_SJB06_10","7/9/2019","Saint Joe Bay",10,7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,50,100,80,80,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,2.16666666666667,0,0,0,13,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,0.0573756843805313,0.168823584914207,0.0427116043865681,0.189656049013138,248.807693481445,220.232986450195,197.3798828125,1.35087311267853,6.74235010147095,10.5671377182007,16.4311408996582,6.71570014953613,2.04549121856689,0.0337693206965923,0.00158714933786541,8.11221616459079e-05,0.0421264544129372,0.00780825270339847,0.00212864694185555,35.0949516296387,33.4469871520996,31.8869075775146,30.2133121490479,23.8968658447266,16.2174472808838,6.14406585693359,6.05133724212646,5.95543003082275,55.9536437988281,39.7611236572266,8.05483055114746,NA,NA,NA,NA
"108","7/10/2019_Saint Joe Bay_SJB17_1","7/10/2019","Saint Joe Bay",1,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,30,80,80,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"109","7/10/2019_Saint Joe Bay_SJB17_2","7/10/2019","Saint Joe Bay",2,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,25,75,95,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,6.16666666666667,0,37,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"110","7/10/2019_Saint Joe Bay_SJB17_3","7/10/2019","Saint Joe Bay",3,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,50,25,80,100,"continuous vegetated",99,0,0,0,0,0,1,0,0,0,0,0,8,1.5,48,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"111","7/10/2019_Saint Joe Bay_SJB17_4","7/10/2019","Saint Joe Bay",4,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,45,90,70,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,8.16666666666667,0,49,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"112","7/10/2019_Saint Joe Bay_SJB17_5","7/10/2019","Saint Joe Bay",5,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,50,50,90,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,8.66666666666667,0,52,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"113","7/10/2019_Saint Joe Bay_SJB17_6","7/10/2019","Saint Joe Bay",6,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,45,70,95,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,8.16666666666667,0,49,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"114","7/10/2019_Saint Joe Bay_SJB17_7","7/10/2019","Saint Joe Bay",7,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,40,50,95,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,50,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"115","7/10/2019_Saint Joe Bay_SJB17_8","7/10/2019","Saint Joe Bay",8,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,60,30,99,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,70,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"116","7/10/2019_Saint Joe Bay_SJB17_9","7/10/2019","Saint Joe Bay",9,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,70,25,95,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,10.8333333333333,0,65,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"117","7/10/2019_Saint Joe Bay_SJB17_10","7/10/2019","Saint Joe Bay",10,7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,75,25,95,100,"continuous vegetated",75,0,0,0,0,0,25,0,0,0,0,0,12.5,1.66666666666667,75,0,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,0.0481613501906395,0.174691691994667,0.0378525257110596,0.185658097267151,248.118591308594,218.904739379883,196.764785766602,46.1763496398926,31.8557529449463,14.1360054016113,16.9720439910889,6.49149179458618,1.83722901344299,0.03447250649333,0.00155398179776967,5.85795205552131e-05,0.0388959906995296,0.00660983892157674,0.0015770971076563,33.9599418640137,31.270788192749,29.6298427581787,30.3100070953369,24.0061054229736,16.2288703918457,4.81061172485352,5.01593828201294,4.52883529663086,56.2753372192383,39.8802070617676,8.06064224243164,45.467903137207,3.21228098869324,0,51.3198127746582
"118","7/10/2019_Saint Joe Bay_SJB10_1","7/10/2019","Saint Joe Bay",1,7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,50,80,95,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,55,0,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,0.0492877550423145,0.172584354877472,0.0383405908942223,0.185488328337669,248.128646850586,219.051834106445,196.881744384766,34.2160530090332,26.0569820404053,12.9615535736084,16.9563140869141,6.52248430252075,1.8592883348465,0.0350530557334423,0.0015901051228866,6.19601560174488e-05,0.0392878614366055,0.00677090790122747,0.00166968523990363,33.9253768920898,31.2189254760742,29.5471477508545,30.2903537750244,23.9981231689453,16.2513523101807,4.85904550552368,4.95488405227661,4.11988639831543,56.2579879760742,39.9022102355957,8.06508636474609,75.8922576904297,0,0,24.1077404022217
"119","7/10/2019_Saint Joe Bay_SJB10_2","7/10/2019","Saint Joe Bay",2,7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,30,90,99,95,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,10,0,60,0,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,0.0492877550423145,0.172584354877472,0.0383405908942223,0.185488328337669,248.128646850586,219.051834106445,196.881744384766,34.2160530090332,26.0569820404053,12.9615535736084,16.9563140869141,6.52248430252075,1.8592883348465,0.0350530557334423,0.0015901051228866,6.19601560174488e-05,0.0392878614366055,0.00677090790122747,0.00166968523990363,33.9253768920898,31.2189254760742,29.5471477508545,30.2903537750244,23.9981231689453,16.2513523101807,4.85904550552368,4.95488405227661,4.11988639831543,56.2579879760742,39.9022102355957,8.06508636474609,75.8922576904297,0,0,24.1077404022217
"120","7/10/2019_Saint Joe Bay_SJB10_3","7/10/2019","Saint Joe Bay",3,7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,60,95,95,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,10.8333333333333,0,65,0,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,0.0492877550423145,0.172584354877472,0.0383405908942223,0.185488328337669,248.128646850586,219.051834106445,196.881744384766,34.2160530090332,26.0569820404053,12.9615535736084,16.9563140869141,6.52248430252075,1.8592883348465,0.0350530557334423,0.0015901051228866,6.19601560174488e-05,0.0392878614366055,0.00677090790122747,0.00166968523990363,33.9253768920898,31.2189254760742,29.5471477508545,30.2903537750244,23.9981231689453,16.2513523101807,4.85904550552368,4.95488405227661,4.11988639831543,56.2579879760742,39.9022102355957,8.06508636474609,75.8922576904297,0,0,24.1077404022217
"121","7/10/2019_Saint Joe Bay_SJB10_4","7/10/2019","Saint Joe Bay",4,7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,60,100,75,100,"continuous vegetated",100,0,0,0,0,0,0,0,0,0,0,0,7.5,0,45,0,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,0.0492877550423145,0.172584354877472,0.0383405908942223,0.185488328337669,248.128646850586,219.051834106445,196.881744384766,34.2160530090332,26.0569820404053,12.9615535736084,16.9563140869141,6.52248430252075,1.8592883348465,0.0350530557334423,0.0015901051228866,6.19601560174488e-05,0.0392878614366055,0.00677090790122747,0.00166968523990363,33.9253768920898,31.2189254760742,29.5471477508545,30.2903537750244,23.9981231689453,16.2513523101807,4.85904550552368,4.95488405227661,4.11988639831543,56.2579879760742,39.9022102355957,8.06508636474609,75.8922576904297,0,0,24.1077404022217
