Prep Date,Site number,Quadrat,Bagged_Slice_Number,Slice_Number,Intended_Alysis,Rhizome_Slice_Y_N,Slice Height (cm; if bag says otherwise),Bella Container Weight (g),Initial Dry Sample Weight (in a tared container; includes bella container after April 1st 2020),Shell Weight (in a tared container),Belowground Biomass (in a tared container),Dried Sediment Weight (in a tared container; includes bella container after a April 1st 2020) ,LOI Crucible Number,LOI Crucible Weight (g),LOI Intial Sample Weigh (g),LOI Sample Weight Post LOI 450 (g),LOI Sample Weight Post LOI 950 (g),LOI_Notes_2,Corrected LOI Intial Sample Weigh (g),Corrected LOI Sample Weight Post LOI 450 (g),Corrected LOI Sample Weight Post LOI 950 (g),Fraction OLOI ,Fraction ILOI,% OLOI ,% ILOI,Corrected Sample Weight (g DW),Corrected Sediment Weight (g DW),Sample Bulk Density (g/cm^3),Sediment Bulk Density (g/cm^3),Organic Content (g DW),Inorganic Content (gDW),Organic Content Density (g/cm^3),Inorganic Content Density (g/cm^3),Estimated_Carbon,LOI_Notes_2
10/7/2020,STCH20,1,10,5,LOI analysis,Y,2,65.9241,111.8092,1.5371,0.0167,110.2805,SC42,16.2452,30.8586,30.4391,28.7163,,14.613,14.194,12.471,0.029,0.121,2.871,12.138,45.885,44.356,1.132,1.094,1.273,5.384,0.031,0.133,0.938261185,
10/21/2020,STCH05,2,11,2,LOI analysis,Y,2,66.7167,91.4692,0,0.0165,91.4421,SC41,16.611,30.474,29.3225,28.6901,,13.863,12.712,12.079,0.083,0.05,8.306,4.975,24.753,24.725,0.611,0.61,2.054,1.23,0.051,0.03,3.112513165,
2/10/2021,SMAR03,2,14,6,LOI analysis,Y,2,66.7342,107.8163,0,0.0153,107.8026,SC32,18.1215,31.2873,30.495,30.3854,,13.166,12.374,12.264,0.06,0.009,6.018,0.886,41.082,41.068,1.013,1.013,2.471,0.364,0.061,0.009,2.2,
9/16/2020,SJB10,3,15,6,LOI alysis ,Y,2,65.954,109.1237,0.9098,0.0152,108.2016,SC38,16.4927,29.0362,28.804,28.6505,,12.544,12.311,12.158,0.019,0.012,1.851,1.247,43.17,42.248,1.065,1.042,0.782,0.527,0.019,0.013,0.530463188,
10/19/2020,SJB10,2,14,3,LOI analysis ,Y,2,66.8097,115.2498,0.6191,0.0149,114.6194,SC3,16.5549,35.1871,34.7201,34.5235,,18.632,18.165,17.969,0.025,0.011,2.506,1.082,48.44,47.81,1.195,1.179,1.198,0.517,0.03,0.013,0.792565451,
10/21/2020,STCH20,3,10,3,LOI analysis,Y,2,66.7173,103.8825,1.098,0.0141,102.7734,SC11,16.1352,29.5263,28.4168,26.2974,,13.391,12.282,10.162,0.083,0.173,8.285,17.257,37.165,36.056,0.917,0.889,2.987,6.222,0.074,0.153,3.104141482,
10/7/2020,SMAR24,3,15,6,LOI analysis ,Y,2,66.8037,116.4662,0.2534,0.0139,116.3007,SC29,14.4943,32.893,32.4333,32.1277,,18.399,17.939,17.633,0.025,0.017,2.499,1.704,49.663,49.497,1.225,1.221,1.237,0.843,0.031,0.021,0.789418437,
11/13/2020,SMAR25,3,10,5,LOI analysis,Y,2,66.7422,107.0492,0.2883,0.0137,106.7508,SC2,15.8061,31.5006,30.9826,30.5559,,15.695,15.177,14.75,0.033,0.028,3.301,2.812,40.307,40.009,0.994,0.987,1.32,1.125,0.033,0.028,1.110207716,
2/12/2020,SMAR01,10,12,3,LOI alysis ,Y,2,,34.293,0.8854,0.0135,33.4116,SC3,16.2591,31.9264,31.517,31.3338,,15.667,15.258,15.075,0.026,0.012,2.613,1.201,34.293,33.412,0.846,0.824,0.873,0.401,0.022,0.01,0.835234342,
2/1/2021,SMAR01,9,18,6,LOI analysis,Y,2,66.7143,89.6044,0.6985,0.0133,88.8832,SC48,15.5949,28.3087,27.6923,27.396,,12.714,12.097,11.801,0.048,0.024,4.848,2.449,22.89,22.169,0.565,0.547,1.075,0.543,0.027,0.013,1.73,
9/16/2020,SJB10,3,19,2,LOI alysis ,Y,2,66.7438,110.7713,1.4163,0.0122,109.3381,SC4,16.3837,31.2369,31.0922,30.8988,,14.853,14.709,14.515,0.01,0.013,0.974,1.315,44.028,42.594,1.086,1.051,0.415,0.56,0.01,0.014,0.179680338,
10/2/2020,SMAR24,2,12,3,LOI analysis ,Y,2,65.9128,108.4551,0,0.0122,108.4498,SC32,17.6561,32.3206,31.8326,31.4934,,14.665,14.177,13.837,0.033,0.024,3.328,2.393,42.542,42.537,1.049,1.049,1.416,1.018,0.035,0.025,1.121105732,
3/4/2020,SMAR23,3,1,16,LOI alysis ,N,2,,39.7158,0.057,0.0114,45.8163,SC3,16.5272,26.6984,26.5421,26.0047,,10.171,10.015,9.478,0.015,0.054,1.537,5.366,39.716,45.816,0.98,1.13,0.704,2.459,0.017,0.061,0.404676734,
10/23/2020,SMAR23,1,16,5,LOI analysis,Y,2,66.7175,103.2104,0.2037,0.0111,103.0034,SC21,17.5257,29.8698,29.1362,28.7359,,12.344,11.611,11.21,0.059,0.034,5.943,3.448,36.493,36.286,0.9,0.895,2.156,1.251,0.053,0.031,2.16716804,
10/23/2020,SMAR23,1,15,6,LOI analysis,Y,2,66.8008,104.8849,0.2577,0.0109,104.6261,SC37,15.8982,31.4599,30.8041,30.2497,,15.562,14.906,14.352,0.042,0.037,4.214,3.719,38.084,37.825,0.939,0.933,1.594,1.407,0.039,0.035,1.475677015,
10/7/2020,STCH20,1,9,6,LOI analysis,Y,2,66.7966,107.4834,0.6401,0.0102,106.8375,SC21,17.5159,32.1629,31.4529,29.9231,,14.647,13.937,12.407,0.048,0.11,4.847,10.977,40.687,40.041,1.004,0.988,1.941,4.395,0.048,0.108,1.72896361,
2/12/2021,STCH04,1,17,5,LOI analysis ,Y,2,66.7531,111.2199,0.0588,NA,111.1611,SC26,16.3978,31.6331,31.3612,30.5875,,15.235,14.963,14.19,0.018,0.052,1.785,5.171,44.467,44.467,1.097,1.097,0.794,2.299,0.02,0.057,0.5,
7/22/2020,STCH05,3,19,5,LOI alysis ,N,2,66.8746,105.3959,0,0.01,105.3871,SC29,14.3855,25.9012,25.3263,24.9048,,11.516,10.941,10.519,0.05,0.039,4.992,3.853,38.521,38.513,0.95,0.95,1.923,1.484,0.047,0.037,1.786925936,
10/2/2020,SMAR24,2,10,5,LOI analysis ,Y,2,66.7945,106.5916,0.2522,0.0094,106.3334,SC2,15.6852,34.4508,33.9695,33.4442,,18.766,18.284,17.759,0.026,0.029,2.565,2.873,39.797,39.539,0.982,0.975,1.014,1.136,0.025,0.028,0.815919768,
12/4/2020,STCH06,1,16,6,LOI analysis,Y,2,66.6936,110.5479,1.2587,0.0093,109.3029,SC46,15.9116,31.9463,31.5839,30.2871,,16.035,15.672,14.376,0.023,0.083,2.26,8.274,43.854,42.609,1.082,1.051,0.963,3.526,0.024,0.087,0.69,
10/28/2020,STCH12,1,5,5,LOI analysis ,Y,2,66.7916,99.512,0.8553,0.0085,98.6871,SC2,15.8131,31.2867,30.6584,29.0111,,15.474,14.845,13.198,0.041,0.111,4.06,11.096,32.72,31.896,0.807,0.787,1.295,3.539,0.032,0.087,1.41418571,
2/1/2021,STCH02,1,9,5,LOI analysis ,Y,2,66.6926,105.3978,2.3164,0.0082,103.0374,SC31,17.4437,32.3592,31.8934,30.1706,,14.916,14.45,12.727,0.031,0.119,3.123,11.923,38.705,36.345,0.955,0.897,1.135,4.333,0.028,0.107,1.04,
10/19/2020,SJB10,2,15,2,LOI analysis ,Y,2,65.9764,115.0993,0.6458,0.0071,114.4486,SC26,16.5915,33.8702,33.4389,33.1686,,17.279,16.847,16.577,0.025,0.016,2.496,1.604,49.123,48.472,1.212,1.196,1.21,0.778,0.03,0.019,0.788454745,
1/18/2021,SJB14,3,17,1,LOI analysis ,Y,2,65.7778,128.2837,2.8378,0.0062,125.4816,SC18,15.9251,33.3024,33.2042,32.8873,,17.377,17.279,16.962,0.006,0.018,0.565,1.834,62.506,59.704,1.542,1.473,0.337,1.095,0.008,0.027,0.02,
10/7/2020,STCH20,1,12,3,LOI analysis,Y,2,66.7266,106.8602,1.5103,0.0058,105.3648,SC26,16.3424,32.234,31.5516,29.3124,,15.892,15.209,12.97,0.043,0.147,4.294,14.723,40.134,38.638,0.99,0.953,1.659,5.689,0.041,0.14,1.507636991,
11/13/2020,SMAR25,3,9,6,LOI analysis,Y,2,66.6461,107.7591,0.1906,0.0047,107.5653,SC32,17.6846,31.4198,30.9247,30.4828,,13.735,13.24,12.798,0.036,0.033,3.605,3.338,41.113,40.919,1.014,1.009,1.475,1.366,0.036,0.034,1.231842856,
10/2/2020,SMAR24,2,9,6,LOI analysis ,Y,2,65.9275,109.9269,0.4163,0.0042,109.5028,SC30,16.5937,35.5504,35.0915,34.5656,,18.957,18.498,17.972,0.024,0.028,2.421,2.843,43.999,43.575,1.085,1.075,1.055,1.239,0.026,0.031,0.758311995,
2/10/2021,SMAR03,3,14,5,LOI analysis,Y,2,66.6546,105.8158,0.1789,0.0042,105.6279,SC30,16.8131,31.1499,30.424,30.1604,,14.337,13.611,13.347,0.051,0.019,5.063,1.937,39.161,38.973,0.966,0.961,1.973,0.755,0.049,0.019,1.82,
6/11/2020,SMARB,3,19,1,LOI alysis ,Y,3.1,66.815,138.0383,0.0299,0.0026,138.01,SC13,16.7789,30.8467,30.5211,30.3955,,14.068,13.742,13.617,0.023,0.009,2.315,0.914,71.223,71.191,1.134,1.133,1.648,0.651,0.026,0.01,0.715802187,
11/13/2020,STCH01,3,11,5,LOI analysis ,Y,2,66.6445,118.3187,0.0466,0.0021,118.27,SC48,15.7359,34.9743,34.4427,34.0224,,19.238,18.707,18.287,0.028,0.022,2.763,2.247,51.674,51.626,1.275,1.274,1.427,1.16,0.035,0.029,0.895289421,
3/3/2021,SJBC,3,13,7,LOI analysis ,N,2,65.8326,125.7849,0,0,125.7849,SC49,16.0889,32.1547,32.1307,32.0735,,16.066,16.042,15.985,0.001,0.004,0.149,0.357,59.952,59.952,1.479,1.479,0.09,0.214,0.002,0.005,-0.15,-0.15
3/3/2021,SJBC,3,14,6,LOI analysis ,Y,2,65.8062,125.4013,0,0,125.4013,SC38,16.5788,33.4531,33.4109,33.3469,,16.874,16.832,16.768,0.003,0.004,0.25,0.38,59.595,59.595,1.47,1.47,0.149,0.227,0.004,0.006,-0.11,-0.11
3/3/2021,SJBC,2,1,10,LOI analysis ,N,2,65.8243,128.0248,0,0,128.0248,SC11,15.918,32.5294,32.4857,32.4024,,16.611,16.568,16.484,0.003,0.005,0.263,0.503,62.201,62.201,1.534,1.534,0.164,0.313,0.004,0.008,-0.1,-0.105
1/15/2021,SJBA,3,9,6,LOI analysis ,Y,2,66.6844,127.5928,0,0,127.5928,SC37,15.9019,31.0146,30.9746,30.9123,,15.113,15.073,15.01,0.003,0.004,0.265,0.413,60.908,60.908,1.503,1.503,0.161,0.252,0.004,0.006,-0.1,
3/3/2021,SJBC,3,5,15,LOI analysis ,N,2,65.8332,129.7351,0.7086,0,129.022,SC16,18.3385,32.4021,32.3648,32.2974,,14.064,14.026,13.959,0.003,0.005,0.265,0.481,63.902,63.189,1.576,1.559,0.168,0.304,0.004,0.007,-0.1,-0.104
1/15/2021,SJBA,3,1,14,LOI analysis,N,2,66.6831,121.6018,0,0,121.6018,SC44,15.2925,30.3057,30.2658,30.1959,,15.013,14.973,14.903,0.003,0.005,0.266,0.467,54.919,54.919,1.355,1.355,0.146,0.256,0.004,0.006,-0.1,
8/11/2020,SJBA,1,9,10,LOI alysis ,N,2,66.7816,124.8614,0,0,134.8614,SC1,16.2753,26.3926,26.3656,26.3258,,10.117,10.09,10.051,0.003,0.004,0.267,0.394,58.08,68.08,1.433,1.679,0.182,0.269,0.004,0.007,-0.103252152,
9/23/2020,SJBB,2,10,7,LOI alysis ,N,2,65.9374,121.329,0,0,121.329,SC44,15.2597,32.1871,32.1413,32.046,,16.927,16.882,16.786,0.003,0.006,0.271,0.565,55.392,55.392,1.366,1.366,0.15,0.313,0.004,0.008,-0.101773102,
3/3/2021,SJBC,3,19,1,LOI analysis ,Y,2.4,65.8092,131.4486,0,0,131.4486,SC4,16.4245,30.9949,30.9544,30.9179,,14.57,14.53,14.493,0.003,0.003,0.278,0.251,65.639,65.639,1.349,1.349,0.182,0.165,0.004,0.003,-0.1,-0.099
2/12/2021,SJBA,2,11,3,LOI analysis ,Y,2,66.6663,121.9788,0,0,121.9788,SC47,15.1648,30.9357,30.8906,NA,"The LOI 950 measurements need to be redone; Essentially, I forgot to hit run and then the samples were bagged without noticing the error. I will hope on zoom at 1:30 today to explain how I want to handle these. Although I put some instructions down below on this. ",15.771,15.726,NA,0.003,NA,0.286,NA,55.313,55.313,1.365,1.365,0.158,NA,0.004,NA,-0.1,
3/5/2021,SJBC,3,1,19,LOI analysis,N,2,65.818,129.3973,2.2678,0,127.1276,SC46,14.2473,35.2107,35.1507,34.99,,20.963,20.903,20.743,0.003,0.008,0.286,0.769,63.579,61.31,1.568,1.512,0.175,0.471,0.004,0.012,-0.1,-0.096
9/23/2020,SJBB,2,11,6,LOI alysis ,Y,2,66.811,123.2226,0.2319,0,120.5079,SC30,16.5166,32.7998,32.752,32.6464,,16.283,16.235,16.13,0.003,0.007,0.294,0.65,56.412,53.697,1.392,1.325,0.158,0.349,0.004,0.009,-0.092578363,
3/3/2021,SJBC,3,18,2,LOI analysis ,Y,2,65.8282,125.6153,0,0,125.6153,SC15,14.4736,30.3541,30.3055,30.2259,,15.881,15.832,15.752,0.003,0.005,0.306,0.503,59.787,59.787,1.475,1.475,0.183,0.301,0.005,0.007,-0.09,-0.088
8/31/2020,SJBC,1,10,5,LOI alysis ,Y,2,66.7758,126.3516,0.0981,0,126.2541,SC42,16.1502,31.1395,31.0931,31.0242,,14.989,14.943,14.874,0.003,0.005,0.31,0.461,59.576,59.478,1.47,1.467,0.184,0.274,0.005,0.007,-0.086178341,
2/12/2021,SJBA,2,9,5,LOI analysis ,Y,2,65.8717,122.2881,0,0,122.2881,SC9,17.1838,32.3001,32.2526,NA,"The LOI 950 measurements need to be redone; Essentially, I forgot to hit run and then the samples were bagged without noticing the error. I will hope on zoom at 1:30 today to explain how I want to handle these. Although I put some instructions down below on this. ",15.116,15.069,NA,0.003,NA,0.314,NA,56.416,56.416,1.392,1.392,0.177,NA,0.004,NA,-0.08,
9/23/2020,SJBB,2,15,2,LOI alysis ,Y,2,66.8045,123.1872,0,0,123.1872,SC7,15.4621,32.0536,32.0012,31.874,,16.592,16.539,16.412,0.003,0.008,0.316,0.769,56.383,56.383,1.391,1.391,0.178,0.434,0.004,0.011,-0.083670253,
1/15/2021,SJBA,3,10,5,LOI analysis ,Y,2,65.8092,122.7701,0,0,122.7701,SC2,15.8002,31.9496,31.8983,31.8341,,16.149,16.098,16.034,0.003,0.004,0.318,0.399,56.961,56.961,1.405,1.405,0.181,0.227,0.004,0.006,-0.08,
9/23/2020,SJBB,2,12,5,LOI alysis ,Y,2,66.7336,124.3633,0.2335,0,124.1273,SC17,14.5371,33.8621,33.8,33.6693,,19.325,19.263,19.132,0.003,0.007,0.321,0.679,57.63,57.394,1.422,1.416,0.184,0.389,0.005,0.01,-0.081461837,
3/3/2021,SJBC,2,4,7,LOI analysis ,N,2,65.8116,121.5813,0.0492,0,121.5422,SC8,14.261,31.9649,31.9077,31.8276,,17.704,17.647,17.567,0.003,0.005,0.323,0.454,55.77,55.731,1.376,1.375,0.18,0.253,0.004,0.006,-0.08,-0.081
8/26/2020,SJB13,1,10,10,LOI alysis ,N,2,66.7591,113.6709,0,0,113.6709,SC2,15.7005,31.0793,31.0282,30.9318,,15.379,15.328,15.231,0.003,0.006,0.332,0.629,46.912,46.912,1.157,1.157,0.156,0.295,0.004,0.007,-0.07708976,
8/31/2020,SJBC,1,12,3,LOI alysis ,Y,2,65.9803,118.9467,0,0,118.9467,SC45,15.782,32.7706,32.7127,32.6401,,16.989,16.931,16.858,0.003,0.004,0.341,0.429,52.966,52.966,1.307,1.307,0.181,0.227,0.004,0.006,-0.073673287,
8/31/2020,SJBC,1,5,10,LOI alysis ,N,2,66.7851,124.4971,0,0,124.4971,SC28,16.122,31.8009,31.747,31.6747,,15.679,15.625,15.553,0.003,0.005,0.344,0.463,57.712,57.712,1.424,1.424,0.198,0.267,0.005,0.007,-0.072490353,
10/23/2020,SJBB,1,12,3,LOI analysis ,N,2,66.7216,118.7282,0.6347,0,118.094,SC18,15.8883,33.9633,33.8995,33.755,,18.075,18.011,17.867,0.004,0.008,0.353,0.802,52.007,51.372,1.283,1.267,0.181,0.412,0.004,0.01,-0.068810512,
2/12/2021,SJBA,2,8,6,LOI analysis ,Y,2,66.7436,121.0226,0,0,121.0226,SC4,16.4583,30.3702,30.3198,NA,"The LOI 950 measurements need to be redone; Essentially, I forgot to hit run and then the samples were bagged without noticing the error. I will hope on zoom at 1:30 today to explain how I want to handle these. Although I put some instructions down below on this. ",13.912,13.862,NA,0.004,NA,0.362,NA,54.279,54.279,1.339,1.339,0.197,NA,0.005,NA,-0.07,
9/23/2020,SJBB,3,7,10,LOI alysis ,N,2,65.9443,120.0384,0.2515,0,119.7843,SC8,14.2146,30.9377,30.8765,30.6267,,16.723,16.662,16.412,0.004,0.015,0.366,1.499,54.094,53.84,1.334,1.328,0.197,0.807,0.005,0.02,-0.063615657,
8/31/2020,SJBC,1,8,7,LOI alysis ,N,2,66.8381,122.1551,0,0,122.1551,SC15,14.3806,30.915,30.8544,30.7822,,16.534,16.474,16.402,0.004,0.004,0.367,0.438,55.317,55.317,1.365,1.365,0.203,0.242,0.005,0.006,-0.063396555,
8/11/2020,SJBA,1,13,6,LOI alysis ,Y,2,65.9914,120.6284,0,0,120.6284,SC38,16.4931,29.7827,29.7338,29.66,,13.29,13.241,13.167,0.004,0.006,0.368,0.557,54.637,54.637,1.348,1.348,0.201,0.305,0.005,0.008,-0.062817241,
1/15/2021,SJBA,3,8,7,LOI analysis ,N,2,66.6013,124.0716,0,0,124.0716,SC34,16.2022,31.382,31.3246,31.2572,,15.18,15.122,15.055,0.004,0.004,0.378,0.446,57.47,57.47,1.418,1.418,0.217,0.256,0.005,0.006,-0.06,
1/15/2021,SJBA,3,5,10,LOI analysis ,N,2,65.8053,122.5609,0,0,122.5609,SC14,14.6625,31.6827,31.6183,31.5314,,17.02,16.956,16.869,0.004,0.005,0.378,0.513,56.756,56.756,1.4,1.4,0.215,0.291,0.005,0.007,-0.06,
9/23/2020,SJBB,2,7,10,LOI alysis ,N,2,66.7426,117.3954,0,0,117.3954,SC22,15.7179,32.9688,32.9024,32.7702,,17.251,17.185,17.052,0.004,0.008,0.385,0.769,50.653,50.653,1.25,1.25,0.195,0.39,0.005,0.01,-0.056037018,
9/23/2020,SJBB,2,16,1,LOI alysis ,Y,2.2,66.7298,134.8493,0.1897,0,134.6646,SC36,15.1803,32.3335,32.2672,32.1627,,17.153,17.087,16.982,0.004,0.006,0.387,0.612,68.12,67.935,1.528,1.524,0.263,0.415,0.006,0.009,-0.055393279,
9/23/2020,SJBB,3,16,1,LOI alysis ,Y,3.1,66.8135,148.2992,0,0,148.2992,SC47,16.1941,33.7709,33.7017,33.5999,,17.577,17.508,17.406,0.004,0.006,0.394,0.581,81.486,81.486,1.297,1.297,0.321,0.474,0.005,0.008,-0.052519685,
10/23/2020,SJBB,1,1,14,LOI analysis ,N,2,65.9193,126.9431,0.4815,0,126.4694,SC46,14.2545,33.3543,33.2775,33.1401,,19.1,19.023,18.886,0.004,0.007,0.402,0.722,61.024,60.55,1.505,1.494,0.243,0.437,0.006,0.011,-0.049160619,
8/26/2020,SJB13,1,5,15,LOI alysis ,N,2,65.9792,120.8031,0.2563,0,120.5468,SC27,16.0937,30.7654,30.7058,30.6377,,14.672,14.612,14.544,0.004,0.005,0.406,0.466,54.824,54.568,1.352,1.346,0.222,0.254,0.005,0.006,-0.047510309,
9/23/2020,SJBB,3,15,2,LOI alysis ,Y,2,66.7339,119.2628,0.2152,0,119.0523,SC1,16.2697,31.0473,30.9871,30.7802,,14.778,14.717,14.511,0.004,0.014,0.407,1.406,52.529,52.318,1.296,1.291,0.213,0.736,0.005,0.018,-0.047050671,
3/5/2021,SJB13,3,1,18,LOI analysis,N,2,65.7851,122.8961,0,0,122.8961,SC54,15.3912,31.9919,31.9236,31.8014,,16.601,16.532,16.41,0.004,0.007,0.411,0.739,57.111,57.111,1.409,1.409,0.235,0.422,0.006,0.01,-0.05,-0.045
10/16/2020,SJB06,2,12,7,LOI analysis ,N,2,65.9252,121.9287,0,0,121.9287,SC1,16.3026,32.7875,32.718,32.589,,16.485,16.415,16.286,0.004,0.008,0.422,0.786,56.004,56.004,1.382,1.382,0.236,0.44,0.006,0.011,-0.041360821,
10/23/2020,SJBB,1,13,2,LOI analysis ,N,2,65.922,121.8711,0.5648,0,121.3175,SC38,16.5778,34.5089,34.433,34.3095,,17.931,17.855,17.732,0.004,0.007,0.423,0.692,55.949,55.396,1.38,1.367,0.234,0.383,0.006,0.009,-0.040685234,
9/23/2020,SJBB,2,2,15,LOI alysis ,N,2,65.9435,120.1866,0.7878,0,119.3641,SC2,15.6578,30.2073,30.1453,29.9945,,14.55,14.488,14.337,0.004,0.01,0.426,1.041,54.243,53.421,1.338,1.318,0.228,0.556,0.006,0.014,-0.039547407,
8/24/2020,SJB06,1,1,17,LOI alysis ,N,2,65.9859,123.2734,2.1442,0,121.1316,SC10,16.1661,30.772,30.7081,30.6093,,14.606,14.542,14.443,0.004,0.007,0.437,0.679,57.288,55.146,1.413,1.36,0.241,0.375,0.006,0.009,-0.035002225,
4/7/2020,SMARA,1,8,5,LOI alysis ,Y,2,66.8651,130.5709,0,0,130.5709,SC14,14.61,30.1946,30.1263,30.0581,,15.585,15.516,15.448,0.004,0.004,0.438,0.44,63.706,63.706,1.572,1.572,0.279,0.28,0.007,0.007,-0.034698741,
3/5/2021,SJB13,3,4,15,LOI analysis,N,2,65.7782,118.9584,0.2126,0,118.7495,SC47,15.1612,33.1925,33.1132,32.9485,,18.031,17.952,17.787,0.004,0.009,0.44,0.917,53.18,52.971,1.312,1.307,0.233,0.486,0.006,0.012,-0.03,-0.034
1/15/2021,SJBA,3,14,1,LOI analysis ,Y,3.2,65.8117,148.5749,0,0,148.5749,SC39,16.2343,32.3199,32.2486,32.1872,,16.086,16.014,15.953,0.004,0.004,0.443,0.383,82.763,82.763,1.276,1.276,0.367,0.317,0.006,0.005,-0.03,
2/12/2021,SJBA,2,7,7,LOI analysis ,N,2,66.6671,129.0987,0,0,129.0987,SC30,16.6105,31.8841,31.8163,NA,"The LOI 950 measurements need to be redone; Essentially, I forgot to hit run and then the samples were bagged without noticing the error. I will hope on zoom at 1:30 today to explain how I want to handle these. Although I put some instructions down below on this. ",15.274,15.206,NA,0.004,NA,0.444,NA,62.432,62.432,1.54,1.54,0.277,NA,0.007,NA,-0.03,
2/12/2021,SJBA,2,4,10,LOI analysis ,N,2,65.8737,121.0075,0.3049,0,120.7121,SC39,16.2085,31.1753,31.1085,NA,"The LOI 950 measurements need to be redone; Essentially, I forgot to hit run and then the samples were bagged without noticing the error. I will hope on zoom at 1:30 today to explain how I want to handle these. Although I put some instructions down below on this. ",14.967,14.9,NA,0.004,NA,0.446,NA,55.134,54.838,1.36,1.353,0.245,NA,0.006,NA,-0.03,
12/7/2020,SJB07,1,8,7,LOI analysis ,N,2,65.8296,119.3703,1.7041,0,117.6663,SC39,16.2335,33.7165,33.6372,33.5299,,17.483,17.404,17.296,0.005,0.006,0.454,0.617,53.541,51.837,1.321,1.279,0.235,0.32,0.006,0.008,0.01,
3/3/2021,SJBC,2,9,2,LOI analysis ,Y,2,65.8074,123.8695,0,0,123.8695,SC35,15.5801,33.2237,33.1435,33.0702,,17.644,17.563,17.49,0.005,0.004,0.455,0.417,58.062,58.062,1.432,1.432,0.264,0.242,0.007,0.006,-0.03,-0.028
8/11/2020,SJBA,1,14,5,LOI alysis ,Y,2,66.7809,126.5419,0,0,126.5419,SC39,16.1632,29.6363,29.5737,29.5114,,13.473,13.411,13.348,0.005,0.005,0.465,0.465,59.761,59.761,1.474,1.474,0.278,0.278,0.007,0.007,-0.024148192,
9/23/2020,SJBB,2,1,16,LOI alysis ,N,2,66.8188,117.4516,4.9008,0,112.5545,SC48,15.5293,32.9168,32.8355,32.6561,,17.388,17.306,17.127,0.005,0.01,0.468,1.037,50.633,45.736,1.249,1.128,0.214,0.474,0.005,0.012,-0.022969087,
3/3/2021,SJBC,3,10,10,LOI analysis ,N,2,65.8056,122.6998,0,0,122.6998,SC12,16.2198,33.7564,33.6739,33.602,,17.537,17.454,17.382,0.005,0.004,0.47,0.412,56.894,56.894,1.404,1.404,0.268,0.234,0.007,0.006,-0.02,-0.022
10/23/2020,SJBB,1,5,10,LOI analysis ,N,2,66.7924,121.9583,0.1427,0,121.8295,SC26,16.3382,34.4815,34.3956,34.2219,,18.143,18.057,17.884,0.005,0.01,0.473,0.962,55.166,55.037,1.361,1.358,0.261,0.529,0.006,0.013,-0.020618796,
3/3/2021,SJBC,3,15,5,LOI analysis ,Y,2,65.8335,125.1483,0,0,125.1483,SC32,17.7073,33.1608,33.0861,33.035,,15.454,15.379,15.328,0.005,0.003,0.483,0.332,59.315,59.315,1.463,1.463,0.287,0.197,0.007,0.005,-0.02,-0.017
9/23/2020,SJBB,3,1,16,LOI alysis ,N,2,66.7385,120.478,0,0,120.478,SC27,16.1265,32.7114,32.6309,32.3318,,16.585,16.504,16.205,0.005,0.018,0.485,1.812,53.74,53.74,1.326,1.326,0.261,0.974,0.006,0.024,-0.015847488,
9/23/2020,SJBB,3,2,15,LOI alysis ,N,2,66.8145,118.4927,0.424,0,118.0623,SC4,16.3868,31.7136,31.6377,31.1808,,15.327,15.251,14.794,0.005,0.03,0.495,2.996,51.678,51.248,1.275,1.264,0.254,1.535,0.006,0.038,-0.011915599,
3/3/2021,SJBC,2,10,1,LOI analysis ,Y,3.5,65.8213,154.9683,0,0,154.9683,SC29,14.4828,31.485,31.3981,31.3133,,17.002,16.915,16.831,0.005,0.005,0.511,0.501,89.147,89.147,1.257,1.257,0.456,0.447,0.006,0.006,-0.01,-0.006
8/31/2020,SJBC,1,14,1,LOI alysis ,Y,4,65.9838,163.3009,0.0618,0,163.2396,SC43,15.5855,32.7335,32.6432,32.5835,,17.148,17.058,16.998,0.005,0.003,0.527,0.35,97.317,97.256,1.2,1.2,0.512,0.34,0.006,0.004,0.000636809,
3/5/2021,SJB13,3,9,10,LOI analysis,N,2,66.6815,118.8309,0.0567,0,118.7705,SC51,14.054,31.4203,31.3247,31.2348,,17.366,17.271,17.181,0.006,0.005,0.55,0.521,52.149,52.089,1.286,1.285,0.287,0.271,0.007,0.007,0.01,0.01
10/14/2020,SJB13,2,5,15,LOI analysis,N,2,65.9316,117.4347,0.5612,0,116.8805,SC22,15.7343,35.0148,34.9068,34.8009,,19.281,19.173,19.067,0.006,0.006,0.56,0.552,51.503,50.949,1.271,1.257,0.285,0.281,0.007,0.007,0.014060579,
1/15/2021,SJBA,3,12,3,LOI analysis ,Y,2,66.5984,125.5489,0,0,125.5489,SC40,16.7393,31.9255,31.8362,31.7708,,15.186,15.097,15.032,0.006,0.004,0.588,0.433,58.951,58.951,1.454,1.454,0.347,0.255,0.009,0.006,0.03,
4/7/2020,SMARA,1,6,7,LOI alysis ,N,2,66.8673,129.1252,0,0,129.1252,SC11,15.811,30.4087,30.3227,30.2574,,14.598,14.512,14.446,0.006,0.004,0.589,0.45,62.258,62.258,1.536,1.536,0.367,0.28,0.009,0.007,0.025653562,
